,Unnamed: 0,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_imgs,num_videos,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity
3454,3454,7,359,0.5654596100278552,0.596100278551532,155,127,3,0,5.2005571030640665,0,0,0,0,1,0,0,0,0.5044337383047061,0.1556695992179863,0.9158878504672896,0.0841121495327102,0.9158878504672896,0.0841121495327102,0.1472371856542097,0.3233333333333333,0.0122311017744372,-0.1325659189295552,0.5,0.4375,0.4375
3455,3455,7,128,0.7578125,0.5625,66,129,4,0,4.984375,0,0,0,0,1,0,0,0,0.592929292929293,-0.1,0.7361111111111112,0.2638888888888889,0.7361111111111112,0.2638888888888889,0.1571365334992452,0.3484051036682616,-0.0878783652680087,-0.1273809523809524,0.0,0.0,0.0
3456,3456,9,128,0.7734375,0.671875,77,130,3,0,5.109375,0,0,0,0,0,1,0,1,0.4671717171717172,-0.0016414141414141,0.8372093023255814,0.1627906976744186,0.8372093023255814,0.1627906976744186,0.1569870881515478,0.3233333333333333,-0.0023064290394562,-0.1583333333333333,0.2333333333333333,-0.25,0.25
3457,3457,7,89,0.8202247191011236,0.5955056179775281,52,129,13,0,5.224719101123595,0,0,0,0,1,0,0,0,0.6068181818181818,0.3363636363636363,0.9622641509433962,0.0377358490566037,0.9622641509433962,0.0377358490566037,0.2162876323310116,0.3666666666666666,-0.0357830537518037,-0.0726190476190476,0.65,0.35,0.35
3458,3458,6,311,0.5787781350482315,0.5691318327974276,138,127,3,0,4.97427652733119,0,0,0,0,1,0,0,0,0.3600757575757575,0.0531060606060606,0.943502824858757,0.0564971751412429,0.943502824858757,0.0564971751412429,0.1249775283261291,0.3484051036682616,0.0132500060978762,-0.0346482061999303,0.0,0.0,0.0
3459,3459,8,161,0.6583850931677019,0.6832298136645962,87,129,3,0,4.695652173913044,0,0,0,0,1,0,0,0,0.2639455782312925,-0.0316326530612244,0.9,0.1,0.9,0.1,0.1653683565133102,0.540530303030303,-0.0279054672206974,-0.0316326530612244,0.0,0.0,0.0
3460,3460,8,182,0.6978021978021978,0.5934065934065934,90,126,3,0,4.752747252747253,0,0,0,0,1,0,0,0,0.4669958513708514,0.1963834776334776,0.9537037037037036,0.0462962962962962,0.9537037037037036,0.0462962962962962,0.1405840180932996,0.3233333333333333,-0.0085440377561682,-0.0346482061999303,0.4545454545454545,0.1363636363636363,0.1363636363636363
3461,3461,8,597,0.4606365159128978,0.52428810720268,213,127,3,0,4.8961474036850925,0,0,0,0,1,0,0,0,0.4884954037731815,0.2635114371225482,0.9648562300319488,0.0351437699680511,0.9648562300319488,0.0351437699680511,0.1661704529667685,0.4,-0.016367218844259,-0.0923054070112893,0.0,0.0,0.0
3462,3462,8,122,0.7540983606557377,0.639344262295082,68,130,3,0,5.245901639344262,0,0,0,0,0,1,0,1,0.7307692307692307,0.3153846153846154,0.9230769230769232,0.0769230769230769,0.9230769230769232,0.0769230769230769,0.1726846582947123,0.3233333333333333,0.0121306900170536,-0.0436168831168831,1.0,1.0,1.0
3463,3463,8,48,0.8958333333333334,0.7083333333333334,34,124,5,0,5.208333333333333,0,0,0,0,1,0,0,0,0.2222222222222222,0.0,0.8529411764705882,0.1470588235294117,0.8529411764705882,0.1470588235294117,0.1632677280788599,0.3233333333333333,-0.0569893048128342,-0.0923054070112893,0.3571428571428571,0.0,0.0
3464,3464,8,210,0.6190476190476191,0.5428571428571428,92,128,3,0,4.5,0,0,0,0,1,0,0,0,0.4040277777777777,0.0483333333333333,0.9035087719298246,0.0964912280701754,0.9035087719298246,0.0964912280701754,0.1470826167053912,0.3233333333333333,0.010883159857306,-0.0923054070112893,0.0,0.0,0.0
3465,3465,5,685,0.5503649635036496,0.5722627737226277,307,135,3,0,4.969343065693431,0,0,0,0,1,0,0,0,0.518987114250272,0.0780915673020936,0.9081632653061223,0.0918367346938775,0.9081632653061223,0.0918367346938775,0.1520758272439968,0.5050925925925925,0.0065789298100755,-0.0923054070112893,0.0,0.0,0.0
3466,3466,10,146,0.7602739726027398,0.5821917808219178,74,127,3,0,5.041095890410959,0,0,0,0,0,1,0,1,0.5807142857142856,0.255,0.8588235294117647,0.1411764705882353,0.8588235294117647,0.1411764705882353,0.1664766232005504,0.3233333333333333,-0.0032261160323158,-0.0923054070112893,0.5399999999999999,0.16,0.16
3467,3467,8,253,0.6640316205533597,0.5691699604743083,126,127,3,0,4.644268774703558,0,0,0,0,1,0,0,0,0.5172468527640942,-0.0053968253968254,0.7569444444444444,0.2430555555555555,0.7569444444444444,0.2430555555555555,0.1557358961509231,0.3888888888888889,-0.0209697021160556,-0.1531746031746031,0.9,-0.5,0.5
3468,3468,10,334,0.5988023952095808,0.5778443113772455,153,126,4,0,4.667664670658683,0,0,0,0,1,0,0,0,0.4333712121212121,0.0373863636363636,0.8497409326424871,0.1502590673575129,0.8497409326424871,0.1502590673575129,0.1443032723860542,0.3484051036682616,0.0303165718431479,-0.0923054070112893,0.0,0.0,0.0
3469,3469,6,263,0.6501901140684411,0.5855513307984791,129,129,3,0,4.82509505703422,0,0,0,0,1,0,0,0,0.4742869875222816,0.084982174688057,0.8701298701298701,0.1298701298701298,0.8701298701298701,0.1298701298701298,0.1530514527443729,0.59375,-0.0112530003487486,-0.0923054070112893,0.0,0.0,0.0
3470,3470,8,703,0.5533428165007113,0.6685633001422475,336,146,6,0,5.351351351351352,0,0,0,0,1,0,0,0,0.320090454812677,0.1105619688953022,0.9063829787234042,0.0936170212765957,0.9063829787234042,0.0936170212765957,0.1452543783575175,0.625,-0.0008219514207228,-0.1583333333333333,0.25,0.25,0.25
3471,3471,9,214,0.7242990654205608,0.6401869158878505,117,131,3,0,5.05607476635514,0,0,0,0,0,1,0,1,0.4752204585537918,0.0607804232804232,0.8905109489051095,0.1094890510948905,0.8905109489051095,0.1094890510948905,0.1435926365280722,0.3874999999999999,-0.0259910366717853,-0.1583333333333333,0.0,0.0,0.0
3472,3472,9,305,0.5836065573770491,0.5737704918032787,135,131,3,0,4.822950819672132,0,0,0,0,1,0,0,0,0.3178571428571429,0.1044696969696969,0.9028571428571428,0.0971428571428571,0.9028571428571428,0.0971428571428571,0.1508933588208534,0.3233333333333333,-0.0214959207041438,-0.0923054070112893,0.0666666666666666,0.0333333333333333,0.0333333333333333
3473,3473,12,251,0.6095617529880478,0.5776892430278885,116,126,4,0,4.812749003984064,0,0,0,0,1,0,0,0,0.4964158390628979,0.1219919786096256,0.9103448275862068,0.0896551724137931,0.9103448275862068,0.0896551724137931,0.1421524135267329,0.3484051036682616,0.0170405915018977,-0.0923054070112893,0.1428571428571428,0.0,0.0
3474,3474,10,237,0.540084388185654,0.6582278481012658,105,130,3,0,4.514767932489452,0,0,0,0,1,0,0,0,0.4472222222222222,0.2219696969696969,0.8653846153846154,0.1346153846153846,0.8653846153846154,0.1346153846153846,0.1636691889615102,0.3233333333333333,-0.0102403945261088,-0.0726190476190476,1.0,0.5,0.5
3475,3475,8,83,0.8433734939759037,0.6144578313253012,47,127,3,0,5.0,0,0,0,0,0,1,0,1,0.4363247863247863,0.1053418803418803,0.9411764705882352,0.0588235294117647,0.9411764705882352,0.0588235294117647,0.1598248591007658,0.3233333333333333,-0.0152177006642716,-0.0499999999999999,0.625,0.0,0.0
3476,3476,7,141,0.7021276595744681,0.5815602836879432,71,127,3,0,4.943262411347518,0,0,0,0,1,0,0,0,0.414614898989899,-0.0316919191919191,0.8414634146341463,0.1585365853658536,0.8414634146341463,0.1585365853658536,0.163071040140716,0.3233333333333333,-0.009992284416953,-0.0923054070112893,0.0,0.0,0.0
3477,3477,5,319,0.5862068965517241,0.6175548589341693,153,126,3,0,4.670846394984326,0,0,0,0,0,1,0,1,0.3928030303030302,0.1543044077134986,0.9187817258883249,0.0812182741116751,0.9187817258883249,0.0812182741116751,0.1404941026198774,0.3470588235294118,0.0067735096065162,-0.2318181818181818,0.0,0.0,0.0
3478,3478,7,125,0.712,0.552,59,128,6,0,5.288,0,0,0,0,1,0,0,0,0.5567599067599068,0.3572843822843822,0.9855072463768116,0.0144927536231884,0.9855072463768116,0.0144927536231884,0.1952022538153126,0.4,0.0335714285714285,0.0335714285714285,0.9,0.3,0.3
3479,3479,9,228,0.6140350877192983,0.5657894736842105,100,132,3,0,4.548245614035087,0,0,0,0,1,0,0,0,0.7120346320346321,0.2427056277056277,0.9612403100775194,0.0387596899224806,0.9612403100775194,0.0387596899224806,0.1636775094852791,0.4107142857142856,0.0026006531480215,-0.0436168831168831,0.8,0.4,0.4
3480,3480,9,197,0.6548223350253807,0.5888324873096447,89,126,3,0,4.5786802030456855,0,0,0,0,1,0,0,0,0.5418911335578002,0.1057309203142536,0.8879310344827587,0.1120689655172413,0.8879310344827587,0.1120689655172413,0.1447647815464504,0.3484051036682616,-0.0022112610076346,-0.0962962962962963,0.85,0.0916666666666666,0.0916666666666666
3481,3481,8,942,0.5180467091295117,0.559447983014862,413,126,3,0,4.647558386411889,0,0,0,0,0,1,0,1,0.5038505145648003,0.2592185592185592,0.8918406072106262,0.1081593927893738,0.8918406072106262,0.1081593927893738,0.1637346020772185,0.7458333333333333,-0.0057026636399826,-0.1583333333333333,0.6166666666666667,0.4666666666666667,0.4666666666666667
3482,3482,11,621,0.5442834138486312,0.6489533011272142,285,125,4,0,5.515297906602254,0,0,0,0,1,0,0,0,0.4450655200655201,0.206019656019656,0.9255583126550868,0.0744416873449131,0.9255583126550868,0.0744416873449131,0.1542769748766258,0.3333333333333333,0.004154955987535,-0.0923054070112893,0.0,0.0,0.0
3483,3483,12,836,0.4019138755980861,0.5334928229665071,262,128,4,0,4.623205741626794,0,0,0,0,1,0,0,0,0.4175412365412365,0.097044178044178,0.9103139013452914,0.0896860986547085,0.9103139013452914,0.0896860986547085,0.1524243108043322,0.3874999999999999,-0.0567398940998686,-0.1583333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333
3484,3484,9,308,0.6168831168831169,0.5324675324675324,140,128,4,0,5.012987012987013,0,0,0,0,1,0,0,0,0.3628246753246754,0.111525974025974,0.9390243902439024,0.0609756097560975,0.9390243902439024,0.0609756097560975,0.1454121979217712,0.3470588235294118,0.014970222272562,-0.0923054070112893,0.8333333333333334,0.4333333333333333,0.4333333333333333
3485,3485,9,248,0.6532258064516129,0.6209677419354839,123,133,3,0,5.024193548387097,0,0,0,0,1,0,0,0,0.455952380952381,0.0334126984126984,0.6753246753246753,0.3246753246753247,0.6753246753246753,0.3246753246753247,0.1559202800054668,0.4107142857142856,0.0216365946591289,-0.0923054070112893,0.4,-0.4,0.4
3486,3486,5,130,0.7307692307692307,0.5538461538461539,63,129,3,0,5.2,0,0,0,0,1,0,0,0,0.6666666666666666,0.3736111111111111,0.9166666666666666,0.0833333333333333,0.9166666666666666,0.0833333333333333,0.1639540464054154,0.3736111111111111,-0.0126496086318485,-0.140625,1.0,0.5,0.5
3487,3487,7,150,0.7333333333333333,0.5933333333333334,80,130,3,0,5.046666666666667,0,0,0,0,1,0,0,0,0.4657142857142857,0.09,0.898876404494382,0.1011235955056179,0.898876404494382,0.1011235955056179,0.1322421517293972,0.2822348484848485,0.010323700007061,-0.0598247081201626,0.0,0.0,0.0
3488,3488,8,107,0.8317757009345794,0.6074766355140186,63,126,3,0,5.140186915887851,0,0,0,0,1,0,0,0,0.6178571428571429,0.0857142857142857,0.8461538461538461,0.1538461538461538,0.8461538461538461,0.1538461538461538,0.1551785558699202,0.4629999999999999,-0.0427643371742636,-0.0923054070112893,0.0,0.0,0.0
3489,3489,6,213,0.7230046948356808,0.755868544600939,127,160,3,0,5.953051643192488,0,0,0,0,1,0,0,0,0.3676470588235294,0.0539215686274509,0.906832298136646,0.093167701863354,0.906832298136646,0.093167701863354,0.1408238992045959,0.3716666666666667,-0.0312711021625209,-0.10625,0.0,0.0,0.0
3490,3490,9,103,0.8252427184466019,0.5631067961165048,56,128,3,0,5.097087378640777,0,0,0,0,1,0,0,0,0.4001082251082251,0.2253246753246753,0.913793103448276,0.0862068965517241,0.913793103448276,0.0862068965517241,0.1605243540067619,0.3233333333333333,0.011561985772512,-0.0726190476190476,0.375,-0.125,0.125
3491,3491,5,96,0.7916666666666666,0.59375,53,129,3,0,5.59375,0,0,0,0,1,0,0,0,0.2833333333333333,0.2666666666666666,0.9473684210526316,0.0526315789473684,0.9473684210526316,0.0526315789473684,0.1702625518859536,0.3874999999999999,0.0011022927689594,-0.0726190476190476,0.0,0.0,0.0
3492,3492,10,264,0.6742424242424242,0.6060606060606061,138,131,3,0,4.965909090909091,0,0,0,0,0,1,0,1,0.5237634279300946,0.1454094516594516,0.9125,0.0875,0.9125,0.0875,0.1465006770041265,0.3874999999999999,-0.0299448258499769,-0.1583333333333333,0.375,-0.125,0.125
3493,3493,6,173,0.6705202312138728,0.5664739884393064,86,130,3,0,4.445086705202312,0,0,0,0,1,0,0,0,0.4934343434343434,0.3043123543123542,0.9693877551020408,0.0306122448979591,0.9693877551020408,0.0306122448979591,0.175134053151463,0.540530303030303,0.0053443526170798,0.0,0.3,1.0,1.0
3494,3494,9,270,0.5407407407407407,0.5666666666666667,111,133,3,0,5.088888888888889,0,0,0,0,1,0,0,0,0.4710858585858586,0.3149831649831649,0.934640522875817,0.065359477124183,0.934640522875817,0.065359477124183,0.1829768822009577,0.3233333333333333,0.0202298973882482,-0.0697916666666666,0.8500000000000001,0.25,0.25
3495,3495,8,91,0.7692307692307693,0.5824175824175825,49,126,3,0,4.725274725274725,0,0,0,0,0,1,0,1,0.2083333333333333,0.0666666666666666,0.7924528301886793,0.2075471698113207,0.7924528301886793,0.2075471698113207,0.1551549334376955,0.3233333333333333,0.0042412104240167,-0.1583333333333333,0.0,0.0,0.0
3496,3496,9,69,0.8405797101449275,0.5362318840579711,35,127,3,0,4.681159420289855,0,0,0,0,1,0,0,0,0.6246031746031745,0.2384920634920634,0.945945945945946,0.054054054054054,0.945945945945946,0.054054054054054,0.1724496243345397,0.3233333333333333,-0.0601851851851851,-0.1583333333333333,0.0,0.0,0.0
3497,3497,9,248,0.6975806451612904,0.5967741935483871,134,131,3,0,5.004032258064516,0,0,0,0,1,0,0,0,0.4968915343915344,0.1654100529100529,0.9324324324324323,0.0675675675675675,0.9324324324324323,0.0675675675675675,0.1464752418916836,0.3233333333333333,-0.0512133306203412,-0.1531746031746031,0.0,0.0,0.0
3498,3498,11,379,0.5514511873350924,0.554089709762533,160,128,3,0,4.691292875989446,0,0,0,0,0,1,0,1,0.4830532212885154,0.1900910364145658,0.9476190476190476,0.0523809523809523,0.9476190476190476,0.0523809523809523,0.138376745677603,0.4005647130647131,0.0278229663374281,-0.0099582560296846,0.0,0.0,0.0
3499,3499,6,422,0.5995260663507109,0.5853080568720379,199,129,3,0,5.386255924170616,0,0,0,0,1,0,0,0,0.4466395922917662,0.0669742395285873,0.8825910931174089,0.117408906882591,0.8825910931174089,0.117408906882591,0.135444898383976,0.3470588235294118,0.0070460839366913,-0.25,0.0,0.0,0.0
3500,3500,5,30,0.9,0.7,18,126,4,0,4.333333333333333,0,0,0,0,1,0,0,0,0.5609090909090908,0.2247727272727272,0.9523809523809524,0.0476190476190476,0.9523809523809524,0.0476190476190476,0.1792415653990157,0.5050925925925925,-0.10625,-0.10625,0.65,0.35,0.35
3501,3501,11,352,0.5823863636363636,0.5852272727272727,156,124,5,0,4.971590909090909,0,0,0,0,1,0,0,0,0.4475694444444444,0.2090277777777777,0.941747572815534,0.058252427184466,0.941747572815534,0.058252427184466,0.1474981691466902,0.3484051036682616,0.0031991322312462,-0.1028346653346653,0.0,0.0,0.0
3502,3502,9,321,0.557632398753894,0.5919003115264797,135,125,4,0,4.872274143302181,0,0,0,0,1,0,0,0,0.3123715415019762,0.120530303030303,0.9052631578947368,0.0947368421052631,0.9052631578947368,0.0947368421052631,0.1569321300983078,0.3233333333333333,0.006130882665856,-0.0923054070112893,0.0666666666666666,0.0333333333333333,0.0333333333333333
3503,3503,7,129,0.689922480620155,0.5503875968992248,58,125,3,0,4.875968992248062,0,0,0,0,1,0,0,0,0.5046953046953047,0.2441558441558441,0.9295774647887324,0.0704225352112676,0.9295774647887324,0.0704225352112676,0.1458684714123657,0.3041030048382989,0.035384426158133,0.02,0.5,0.0,0.0
3504,3504,7,82,0.7804878048780488,0.5487804878048781,42,127,3,0,4.817073170731708,0,0,0,0,0,1,0,1,0.2541396103896103,0.0777597402597402,0.9777777777777776,0.0222222222222222,0.9777777777777776,0.0222222222222222,0.1384739086660711,0.3484051036682616,-0.0726190476190476,-0.0726190476190476,1.0,0.5,0.5
3505,3505,7,66,0.7575757575757576,0.5454545454545454,31,126,3,0,4.515151515151516,0,0,0,0,0,1,0,1,0.4,0.4,0.9166666666666666,0.0833333333333333,0.9166666666666666,0.0833333333333333,0.1445579919894613,0.4,0.0236255359199082,-0.0099582560296846,0.0,0.0,0.0
3506,3506,11,305,0.6196721311475409,0.6852459016393443,149,172,3,0,5.7344262295081965,0,0,0,0,0,1,0,1,0.5820707070707071,0.2747790404040404,0.8947368421052632,0.1052631578947368,0.8947368421052632,0.1052631578947368,0.1898823451247188,0.7458333333333333,0.0146648093416786,-0.0923054070112893,0.75,0.3,0.3
3507,3507,9,281,0.6263345195729537,0.6156583629893239,130,126,3,0,5.430604982206406,0,0,0,0,0,0,1,1,0.533234126984127,0.1026785714285714,0.953757225433526,0.0462427745664739,0.953757225433526,0.0462427745664739,0.1352940544850314,0.5050925925925925,0.0086412123953242,-0.0141071428571428,0.0,0.0,0.0
3508,3508,11,529,0.5217391304347826,0.5122873345935728,208,127,4,0,4.80718336483932,0,0,0,0,0,0,1,1,0.4547562087035771,0.2290897698792436,0.9446494464944648,0.055350553505535,0.9446494464944648,0.055350553505535,0.1510040610943527,0.3716666666666667,0.0100950781667032,-0.0923054070112893,0.0,0.0,0.0
3509,3509,8,1459,0.4886908841672378,0.6120630568882797,634,185,3,0,5.169294037011652,0,0,0,0,0,1,0,1,0.5077725787284608,0.240092919743655,0.9406494960806272,0.0593505039193729,0.9406494960806272,0.0593505039193729,0.1677734371861098,0.6333333333333334,0.0063854401842554,-0.0923054070112893,0.0,0.0,0.0
3510,3510,11,523,0.5239005736137667,0.5717017208413002,215,126,5,0,4.91395793499044,0,0,0,0,0,1,0,1,0.4617038439955107,0.0680520482603816,0.8929765886287625,0.1070234113712374,0.8929765886287625,0.1070234113712374,0.1306107632615627,0.4,-0.0089617586232795,-0.140625,0.5714285714285714,0.2142857142857142,0.2142857142857142
3511,3511,10,145,0.7310344827586207,0.6206896551724138,73,127,3,0,4.66896551724138,0,0,0,0,0,0,1,1,0.3272727272727272,0.0643356643356643,0.9111111111111112,0.0888888888888888,0.9111111111111112,0.0888888888888888,0.1389252619069759,0.3233333333333333,0.0278196382093033,-0.0726190476190476,0.2555555555555555,0.1333333333333333,0.1333333333333333
3512,3512,7,123,0.7073170731707317,0.5609756097560976,57,127,3,0,4.479674796747967,0,0,0,0,0,1,0,1,0.5111111111111111,0.2469696969696969,0.8840579710144928,0.1159420289855072,0.8840579710144928,0.1159420289855072,0.1551355683423054,0.3272727272727272,-0.0311507936507936,-0.0726190476190476,0.9,-0.3,0.3
3513,3513,6,770,0.4883116883116883,0.5493506493506494,307,125,5,0,4.548051948051948,0,0,0,0,0,0,1,1,0.5554547745023937,0.1661438649533887,0.950354609929078,0.0496453900709219,0.950354609929078,0.0496453900709219,0.1461088830557996,0.3470588235294118,-0.0098983074902183,-0.0923054070112893,0.0,0.0,0.0
3514,3514,9,304,0.6217105263157895,0.5888157894736842,145,126,4,0,4.848684210526316,0,0,0,0,0,1,0,1,0.6032915360501566,-0.0919801462904911,0.8603351955307262,0.1396648044692737,0.8603351955307262,0.1396648044692737,0.1483435306043785,0.3484051036682616,-0.0359818635402525,-0.0919801462904911,0.0666666666666666,0.0333333333333333,0.0333333333333333
3515,3515,9,1077,0.4280408542246982,0.531104921077066,377,127,3,0,4.632311977715878,0,0,0,0,0,1,0,1,0.4534113715148198,0.1136456933870727,0.9230769230769232,0.0769230769230769,0.9230769230769232,0.0769230769230769,0.1333535076561169,0.3484051036682616,-0.0181791376483315,-0.1643153759820426,0.3,0.0681818181818181,0.0681818181818181
3516,3516,10,296,0.6047297297297297,0.5574324324324325,133,126,4,0,4.476351351351352,0,0,0,0,0,1,0,1,0.389399635452267,0.1067840054682159,0.9454545454545454,0.0545454545454545,0.9454545454545454,0.0545454545454545,0.1537377932292054,0.3233333333333333,-0.0120568458902861,-0.0726190476190476,0.5,0.1363636363636363,0.1363636363636363
3517,3517,12,344,0.6017441860465116,0.5377906976744186,152,129,4,0,4.523255813953488,0,0,0,0,0,1,0,1,0.3846059113300492,0.1254926108374384,0.9135135135135136,0.0864864864864864,0.9135135135135136,0.0864864864864864,0.1495393959961337,0.3233333333333333,-0.0110332883804688,-0.0923054070112893,0.35,0.2,0.2
3518,3518,11,204,0.6470588235294118,0.6029411764705882,96,125,3,0,4.946078431372549,0,0,0,0,0,0,1,1,0.3046296296296297,0.1546296296296296,0.8699186991869918,0.1300813008130081,0.8699186991869918,0.1300813008130081,0.1547530892974924,0.3038277511961721,0.0017685448212024,-0.0923054070112893,0.1,0.0,0.0
3519,3519,10,367,0.6021798365122616,0.5885558583106267,169,130,3,0,4.629427792915531,0,0,0,0,0,1,0,1,0.4118571428571428,0.3312857142857142,0.9074074074074074,0.0925925925925925,0.9074074074074074,0.0925925925925925,0.171468481269037,0.5050925925925925,-0.0033833927426493,-0.140625,0.0,0.0,0.0
3520,3520,10,137,0.7591240875912408,0.5912408759124088,76,128,4,0,4.795620437956204,0,0,0,0,0,0,1,1,0.6220779220779221,0.1069805194805194,0.9506172839506172,0.0493827160493827,0.9506172839506172,0.0493827160493827,0.1598565267291292,0.3874999999999999,-0.0247864791502898,-0.0923054070112893,0.625,0.0,0.0
3521,3521,9,774,0.4573643410852713,0.6369509043927648,305,130,3,0,5.361757105943153,0,0,0,0,0,1,0,1,0.3836001642036125,0.0128489326765188,0.744421906693712,0.255578093306288,0.744421906693712,0.255578093306288,0.1268453622591063,0.3743589743589744,0.0114299871315182,-0.1583333333333333,0.0,0.0,0.0
3522,3522,7,110,0.7181818181818181,0.6363636363636364,61,128,3,0,5.445454545454545,0,0,0,0,0,1,0,1,0.41,-0.05,0.7428571428571429,0.2571428571428571,0.7428571428571429,0.2571428571428571,0.1458371816924722,0.3233333333333333,-0.0253653893907376,-0.0726190476190476,0.0,0.0,0.0
3523,3523,11,158,0.6708860759493671,0.5632911392405063,75,127,3,0,4.544303797468355,0,0,0,0,0,1,0,1,0.46151920995671,0.2125405844155844,0.9213483146067416,0.0786516853932584,0.9213483146067416,0.0786516853932584,0.1491267526766929,0.3470588235294118,-0.0144975951489266,-0.0726190476190476,0.4545454545454545,0.1363636363636363,0.1363636363636363
3524,3524,11,275,0.7054545454545454,0.6218181818181818,154,138,3,0,5.047272727272727,0,0,0,0,0,1,0,1,0.5198093018093018,0.1902735597735597,0.9181286549707602,0.0818713450292397,0.9181286549707602,0.0818713450292397,0.1514420445033564,0.3893939393939393,0.0061447641076421,-0.0923054070112893,0.0,0.0,0.0
3525,3525,8,369,0.6097560975609756,0.7181571815718157,192,184,4,0,5.710027100271002,0,0,0,0,0,1,0,1,0.4648351648351648,0.1682005494505494,0.9509433962264152,0.0490566037735849,0.9509433962264152,0.0490566037735849,0.169970484775499,0.4,-0.013925177446509,-0.0923054070112893,0.5,0.5,0.5
3526,3526,9,952,0.4474789915966387,0.5063025210084033,352,127,3,0,4.783613445378151,0,0,0,0,0,1,0,1,0.4881533927919469,0.2051848954258592,0.9066390041493776,0.0933609958506224,0.9066390041493776,0.0933609958506224,0.1505938540583815,0.4591418385536032,0.007926061992549,-0.0923054070112893,0.0,0.0,0.0
3527,3527,5,164,0.7073170731707317,0.6036585365853658,86,125,3,0,4.743902439024391,0,0,0,0,0,1,0,1,0.5151010101010101,0.1646969696969696,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.1409142648534423,0.3233333333333333,-0.0180875085893434,-0.0923054070112893,0.5,0.5,0.5
3528,3528,9,537,0.4692737430167598,0.5381750465549349,203,138,4,0,5.225325884543762,0,0,0,0,0,0,1,1,0.3121464646464645,0.1430050505050505,0.9065743944636678,0.0934256055363321,0.9065743944636678,0.0934256055363321,0.1437599786332687,0.3484051036682616,-0.0345365650939179,-0.1583333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333
3529,3529,11,550,0.4981818181818181,0.5618181818181818,213,131,3,0,4.738181818181818,0,0,0,0,0,1,0,1,0.535994967092528,0.1549457994579945,0.919093851132686,0.0809061488673139,0.919093851132686,0.0809061488673139,0.1587819524825283,0.5050925925925925,-0.0514587306251878,-0.3594696969696969,0.5,0.7,0.7
3530,3530,4,803,0.4445828144458281,0.564134495641345,294,140,5,0,4.854296388542964,0,0,0,0,0,1,0,1,0.4542404817404817,0.1928332778332778,0.955849889624724,0.0441501103752759,0.955849889624724,0.0441501103752759,0.1477240201779527,0.3272727272727272,0.0099113084783907,-0.1524475524475524,0.0,0.0,0.0
3531,3531,10,1023,0.4340175953079179,0.5190615835777126,365,126,4,0,4.571847507331379,0,0,0,0,0,1,0,1,0.5580634920634919,0.2091435786435786,0.935969868173258,0.064030131826742,0.935969868173258,0.064030131826742,0.1625665699562528,0.3484051036682616,0.0017597970217088,-0.1524475524475524,0.4,0.4,0.4
3532,3532,5,40,0.9,0.575,22,126,4,0,4.525,0,0,0,0,0,1,0,1,0.7033333333333334,-0.1233333333333333,0.6956521739130435,0.3043478260869565,0.6956521739130435,0.3043478260869565,0.1505361999309495,0.3233333333333333,-0.0882677456809964,-0.1531746031746031,0.0,0.0,0.0
3533,3533,8,771,0.5084306095979247,0.5642023346303502,321,135,4,0,5.018158236057069,0,0,0,0,0,1,0,1,0.5796659137963485,0.0822427693079867,0.903448275862069,0.096551724137931,0.903448275862069,0.096551724137931,0.1314852489883056,0.3874999999999999,-0.0034572263410201,-0.3594696969696969,0.0,0.0,0.0
3534,3534,11,137,0.7153284671532847,0.6496350364963503,72,125,4,0,4.452554744525547,0,0,0,0,0,0,1,1,0.4464285714285713,0.1563492063492063,0.9550561797752808,0.0449438202247191,0.9550561797752808,0.0449438202247191,0.1555637437513748,0.3233333333333333,0.0166730379452419,-0.0159090909090908,0.0,0.0,0.0
3535,3535,6,515,0.5184466019417475,0.5281553398058253,207,127,3,0,4.596116504854369,0,0,0,0,0,0,1,1,0.4288880328710838,0.2546070878274267,0.9522058823529412,0.0477941176470588,0.9522058823529412,0.0477941176470588,0.1564080300987857,0.42,-0.0089524804709658,-0.1531746031746031,0.0,0.0,0.0
3536,3536,12,231,0.6277056277056277,0.5974025974025974,111,128,3,0,4.982683982683983,0,0,0,0,0,0,1,1,0.4591592617908408,0.0929767600820232,0.927536231884058,0.072463768115942,0.927536231884058,0.072463768115942,0.1388336628325077,0.3233333333333333,0.0100620988271284,-0.0436168831168831,0.0,0.0,0.0
3537,3537,12,311,0.6045016077170418,0.5369774919614148,142,125,4,0,4.929260450160772,1,0,0,0,0,0,0,0,0.5026483320600967,0.2109625668449197,0.934131736526946,0.0658682634730539,0.934131736526946,0.0658682634730539,0.1579974549082984,0.3233333333333333,0.0061005938330798,-0.0923054070112893,0.0,0.0,0.0
